#TYPE Deserialized.System.Management.ManagementObject#root\cimv2\Win32_Service
"PSComputerName","RunspaceId","PSShowComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AcceptPause","AcceptStop","Caption","CheckPoint","CreationClassName","DelayedAutoStart","Description","DesktopInteract","DisplayName","ErrorControl","ExitCode","InstallDate","Name","PathName","ProcessId","ServiceSpecificExitCode","ServiceType","Started","StartMode","StartName","State","Status","SystemCreationClassName","SystemName","TagId","WaitHint"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""ProfSvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""ProfSvc""","False","True","User Profile Service","0","Win32_Service","False","This service is responsible for loading and unloading user profiles. If this service is stopped or disabled, users will no longer be able to successfully sign in or sign out, apps might have problems getting to users' data, and components registered to receive profile event notifications won't receive them.","False","User Profile Service","Normal","0",,"ProfSvc","C:\Windows\system32\svchost.exe -k netsvcs","1004","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""QEMU-GA""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""QEMU-GA""","False","True","QEMU Guest Agent","0","Win32_Service","False","QEMU Guest Agent","False","QEMU Guest Agent","Ignore","0",,"QEMU-GA","""C:\Program Files\Qemu-ga\qemu-ga.exe"" -d","1372","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RemoteRegistry""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""RemoteRegistry""","False","False","Remote Registry","0","Win32_Service","False","Enables remote users to modify registry settings on this computer. If this service is stopped, the registry can be modified only by users on this computer. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Remote Registry","Normal","0",,"RemoteRegistry","C:\Windows\system32\svchost.exe -k localService","0","0","Share Process","False","Auto","NT AUTHORITY\LocalService","Stopped","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RpcEptMapper""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""RpcEptMapper""","False","False","RPC Endpoint Mapper","0","Win32_Service","False","Resolves RPC interfaces identifiers to transport endpoints. If this service is stopped or disabled, programs using Remote Procedure Call (RPC) services will not function properly.","False","RPC Endpoint Mapper","Normal","0",,"RpcEptMapper","C:\Windows\system32\svchost.exe -k RPCSS","788","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""RpcSs""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""RpcSs""","False","False","Remote Procedure Call (RPC)","0","Win32_Service","False","The RPCSS service is the Service Control Manager for COM and DCOM servers. It performs object activations requests, object exporter resolutions and distributed garbage collection for COM and DCOM servers. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the RPCSS service running.","False","Remote Procedure Call (RPC)","Normal","0",,"RpcSs","C:\Windows\system32\svchost.exe -k rpcss","788","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SamSs""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""SamSs""","False","False","Security Accounts Manager","0","Win32_Service","False","The startup of this service signals other services that the Security Accounts Manager (SAM) is ready to accept requests.  Disabling this service will prevent other services in the system from being notified when the SAM is ready, which may in turn cause those services to fail to start correctly. This service should not be disabled.","False","Security Accounts Manager","Normal","0",,"SamSs","C:\Windows\system32\lsass.exe","636","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Schedule""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""Schedule""","False","True","Task Scheduler","0","Win32_Service","False","Enables a user to configure and schedule automated tasks on this computer. The service also hosts multiple Windows system-critical tasks. If this service is stopped or disabled, these tasks will not be run at their scheduled times. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Task Scheduler","Normal","0",,"Schedule","C:\Windows\system32\svchost.exe -k netsvcs","1004","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SENS""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""SENS""","False","True","System Event Notification Service","0","Win32_Service","False","Monitors system events and notifies subscribers to COM+ Event System of these events.","False","System Event Notification Service","Normal","0",,"SENS","C:\Windows\system32\svchost.exe -k netsvcs","1004","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""sppsvc""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""sppsvc""","False","False","Software Protection","0","Win32_Service","True","Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.","False","Software Protection","Normal","0",,"sppsvc","C:\Windows\system32\sppsvc.exe","0","0","Own Process","False","Auto","NT AUTHORITY\NetworkService","Stopped","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SystemEventsBroker""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""SystemEventsBroker""","False","True","System Events Broker","0","Win32_Service","False","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","False","System Events Broker","Normal","0",,"SystemEventsBroker","C:\Windows\system32\svchost.exe -k DcomLaunch","728","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""UALSVC""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""UALSVC""","False","True","User Access Logging Service","0","Win32_Service","True","This service logs unique client access requests, in the form of IP addresses and user names, of installed products and roles on the local server. This information can be queried, via Powershell, by administrators needing to quantify client demand of server software for offline Client Access License (CAL) management. If the service is disabled, client requests will not be logged and will not be retrievable via Powershell queries. Stopping the service will not affect query of historical data (see supporting documentation for steps to delete historical data). The local system administrator must consult his, or her, Windows Server license terms to determine the number of CALs that are required for the server software to be appropriately licensed; use of the UAL service and data does not alter this obligation.","False","User Access Logging Service","Normal","0",,"UALSVC","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","1256","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""UserManager""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""UserManager""","False","True","User Manager","0","Win32_Service","False","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly.","False","User Manager","Normal","0",,"UserManager","C:\Windows\system32\svchost.exe -k netsvcs","1004","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""W32Time""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""W32Time""","False","True","Windows Time","0","Win32_Service","False","Maintains date and time synchronization on all clients and servers in the network. If this service is stopped, date and time synchronization will be unavailable. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Windows Time","Normal","0",,"W32Time","C:\Windows\system32\svchost.exe -k LocalService","892","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""W3SVC""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""W3SVC""","False","True","World Wide Web Publishing Service","0","Win32_Service","False","Provides Web connectivity and administration through the Internet Information Services Manager","False","World Wide Web Publishing Service","Normal","0",,"W3SVC","C:\Windows\system32\svchost.exe -k iissvcs","1452","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WinDefend""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""WinDefend""","False","True","Windows Defender Service","0","Win32_Service","False","Helps protect users from malware and other potentially unwanted software","False","Windows Defender Service","Normal","0",,"WinDefend","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.1910.4-0\MsMpEng.exe""","1484","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Winmgmt""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""Winmgmt""","True","True","Windows Management Instrumentation","0","Win32_Service","False","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Windows Management Instrumentation","Ignore","0",,"Winmgmt","C:\Windows\system32\svchost.exe -k netsvcs","1004","0","Share Process","True","Auto","localSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WinRM""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""WinRM""","False","True","Windows Remote Management (WS-Management)","0","Win32_Service","False","Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix.","False","Windows Remote Management (WS-Management)","Normal","0",,"WinRM","C:\Windows\System32\svchost.exe -k NetworkService","88","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WLMS""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""WLMS""","False","False","Windows Licensing Monitoring Service","0","Win32_Service","False","This service monitors the Windows software license state.","False","Windows Licensing Monitoring Service","Critical","0",,"WLMS","C:\Windows\system32\wlms\wlms.exe","1460","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WMSVC""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""WMSVC""","False","True","Web Management Service","0","Win32_Service","False","The Web Management Service enables remote and delegated management capabilities for administrators to manage for the Web server, sites and applications present on this machine.","False","Web Management Service","Normal","0",,"WMSVC","C:\Windows\system32\inetsrv\wmsvc.exe","1564","0","Own Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"CS-WSUS","1a0e5602-9051-45ab-8cc5-b81f44e3411b","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WsusService""","26","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","CS-WSUS","root\cimv2","\\CS-WSUS\root\cimv2:Win32_Service.Name=""WsusService""","False","True","WSUS Service","0","Win32_Service","False","This service contains catalog and content sync to allow download metadata and binaries of update packages to the WSUS. This service enabled download of Windows Update to this WSUS Server. If this service is stopped this WSUS Server will not be able to download metadata and binaries of update packages.","False","WSUS Service","Normal","0",,"WsusService","C:\Program Files\Update Services\Services\WsusService.exe","1836","0","Own Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","CS-WSUS","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""AdobeARMservice""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""AdobeARMservice""","False","True","Adobe Acrobat Update Service","0","Win32_Service",,"Adobe Acrobat Updater keeps your Adobe software up to date.","False","Adobe Acrobat Update Service","Ignore","0",,"AdobeARMservice","""C:\Program Files\Common Files\Adobe\ARM\1.0\armsvc.exe""","1824","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""AudioEndpointBuilder""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""AudioEndpointBuilder""","False","True","Windows Audio Endpoint Builder","0","Win32_Service",,"Manages audio devices for the Windows Audio service.  If this service is stopped, audio devices and effects will not function properly.  If this service is disabled, any services that explicitly depend on it will fail to start","False","Windows Audio Endpoint Builder","Normal","0",,"AudioEndpointBuilder","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","1140","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Audiosrv""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""Audiosrv""","False","True","Windows Audio","0","Win32_Service",,"Manages audio for Windows-based programs.  If this service is stopped, audio devices and effects will not function properly.  If this service is disabled, any services that explicitly depend on it will fail to start","False","Windows Audio","Normal","0",,"Audiosrv","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","1096","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""BFE""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""BFE""","False","True","Base Filtering Engine","0","Win32_Service",,"The Base Filtering Engine (BFE) is a service that manages firewall and Internet Protocol security (IPsec) policies and implements user mode filtering. Stopping or disabling the BFE service will significantly reduce the security of the system. It will also result in unpredictable behavior in IPsec management and firewall applications.","False","Base Filtering Engine","Normal","0",,"BFE","C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork","1592","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""clr_optimization_v4.0.30319_32""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""clr_optimization_v4.0.30319_32""","False","False","Microsoft .NET Framework NGEN v4.0.30319_X86","0","Win32_Service",,"Microsoft .NET Framework NGEN","False","Microsoft .NET Framework NGEN v4.0.30319_X86","Ignore","0",,"clr_optimization_v4.0.30319_32","C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe","0","0","Own Process","False","Auto","LocalSystem","Stopped","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CryptSvc""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""CryptSvc""","False","True","Cryptographic Services","0","Win32_Service",,"Provides four management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL; and Key Service, which helps enroll this computer for certificates. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Cryptographic Services","Normal","0",,"CryptSvc","C:\Windows\system32\svchost.exe -k NetworkService","1452","0","Share Process","True","Auto","NT Authority\NetworkService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CscService""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""CscService""","False","True","Offline Files","0","Win32_Service",,"The Offline Files service performs maintenance activities on the Offline Files cache, responds to user logon and logoff events, implements the internals of the public API, and dispatches interesting events to those interested in Offline Files activities and changes in cache state.","False","Offline Files","Normal","0",,"CscService","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted","1140","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DcomLaunch""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""DcomLaunch""","False","False","DCOM Server Process Launcher","0","Win32_Service",,"The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.","False","DCOM Server Process Launcher","Normal","0",,"DcomLaunch","C:\Windows\system32\svchost.exe -k DcomLaunch","828","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Dhcp""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""Dhcp""","False","True","DHCP Client","0","Win32_Service",,"Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.","False","DHCP Client","Normal","0",,"Dhcp","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted","1096","0","Share Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DiagTrack""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""DiagTrack""","False","True","Diagnostics Tracking Service","0","Win32_Service",,"The Diagnostics Tracking Service enables data collection about functional issues in Windows components.","False","Diagnostics Tracking Service","Normal","0",,"DiagTrack","C:\Windows\System32\svchost.exe -k utcsvc","1884","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Dnscache""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""Dnscache""","False","True","DNS Client","0","Win32_Service",,"The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start.","False","DNS Client","Normal","0",,"Dnscache","C:\Windows\system32\svchost.exe -k NetworkService","1452","0","Share Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""DPS""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""DPS""","False","True","Diagnostic Policy Service","0","Win32_Service",,"The Diagnostic Policy Service enables problem detection, troubleshooting and resolution for Windows components.  If this service is stopped, diagnostics will no longer function.","False","Diagnostic Policy Service","Normal","0",,"DPS","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork","1592","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""eventlog""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""eventlog""","False","True","Windows Event Log","0","Win32_Service",,"This service manages events and event logs. It supports logging events, querying events, subscribing to events, archiving event logs, and managing event metadata. It can display events in both XML and plain text format. Stopping this service may compromise security and reliability of the system.","False","Windows Event Log","Normal","0",,"eventlog","C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted","1096","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
"ILCSWS007","1ec964d1-e807-4d00-8259-60467b1dacf4","True","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""EventSystem""","25","Win32_BaseService CIM_Service CIM_LogicalElement CIM_ManagedSystemElement","ILCSWS007","root\cimv2","\\ILCSWS007\root\cimv2:Win32_Service.Name=""EventSystem""","False","True","COM+ Event System","0","Win32_Service",,"Supports System Event Notification Service (SENS), which provides automatic distribution of events to subscribing Component Object Model (COM) components. If the service is stopped, SENS will close and will not be able to provide logon and logoff notifications. If this service is disabled, any services that explicitly depend on it will fail to start.","False","COM+ Event System","Normal","0",,"EventSystem","C:\Windows\system32\svchost.exe -k LocalService","1164","0","Share Process","True","Auto","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","ILCSWS007","0","0"
